     1     1     2     2     4     6     8     2     0     0     0     0     1     0     0     1   815     1
     2     1     2     2     4     6     8     2     1     0     1     1     1     1     1     0   589     0
     3     2     5     0     1     3     5     7     1     1     1     1     1     3     0     1   793     0
     4     2     5     0     1     3     5     7     0     0     0     1     1     1     1     1  1080     0
     5     1     2     2     4     6     8     2     0     1     0     1     0     3     0     1   823     0
     6     1     4     1     8     2     4     6     1     1     0     1     1     2     1     0  1207     0
     7     2     7     0     5     7     1     3     0     1     0     0     1     3     1     0   938     0
     8     2     7     0     5     7     1     3     1     0     1     1     1     1     1     1   540     1
     9     2     7     0     5     7     1     3     1     0     1     0     1     1     0     0   527     0
    10     1     2     2     4     6     8     2     0     0     0     1     0     3     1     0   606     0
    11     1     3     1     6     8     2     4     1     0     1     1     1     2     1     0   576     0
    12     1     1     2     2     4     6     8     1     0     0     1     1     2     0     0   546     0
    13     1     2     2     4     6     8     2     0     1     1     1     0     2     1     1   671     0
    14     1     2     2     4     6     8     2     1     1     1     1     0     1     1     0   624     0
    15     2     8     1     7     1     3     5     1     0     0     0     0     3     0     1  1030     0
    16     2     8     1     7     1     3     5     1     0     1     1     1     1     0     0   823     0
    17     2     8     1     7     1     3     5     0     1     1     0     0     1     1     1  1132     0
    18     2     8     1     7     1     3     5     1     1     1     1     0     1     1     0   974     0
    19     1     4     1     8     2     4     6     1     1     0     1     0     3     0     0   680     0
    20     2     7     0     5     7     1     3     0     1     1     0     1     3     1     0   758     0
    21     2     5     0     1     3     5     7     1     1     1     0     1     2     1     0   600     0
    22     2     5     0     1     3     5     7     0     0     0     1     0     1     1     1   632     0
    23     1     4     1     8     2     4     6     0     1     0     1     1     3     0     1   771     0
    24     1     4     1     8     2     4     6     0     0     1     0     0     1     0     1   836     0
    25     2     7     0     5     7     1     3     0     0     1     0     0     3     0     0   726     0
    26     2     7     0     5     7     1     3     1     1     1     0     1     1     1     1   640     0
    27     2     6     2     3     5     7     1     1     1     1     0     1     2     0     0   612     0
    28     2     6     2     3     5     7     1     0     1     0     0     0     1     1     0   577     0
    29     2     8     1     7     1     3     5     0     0     0     0     1     2     0     1  1106     0
    30     2     6     2     3     5     7     1     1     0     0     0     1     2     1     0   948     0
    31     2     8     1     7     1     3     5     1     0     1     1     1     2     0     0   734     0
    32     2     8     1     7     1     3     5     1     0     1     1     1     1     0     0   773     0
    33     1     4     1     8     2     4     6     0     0     1     0     1     3     1     0  1299     0
    34     1     3     1     6     8     2     4     1     1     1     1     1     2     1     1   733     0
    35     2     7     0     5     7     1     3     1     0     0     1     1     3     0     1   579     1
    36     2     7     0     5     7     1     3     0     1     0     1     1     1     1     1   788     0
    37     2     6     2     3     5     7     1     0     1     1     1     0     2     0     0   691     0
    38     2     6     2     3     5     7     1     0     1     0     1     1     1     0     0   453     0
    39     2     8     1     7     1     3     5     0     0     1     0     0     2     0     1   823     0
    40     2     8     1     7     1     3     5     0     1     1     1     1     1     0     1   811     0
    41     2     5     0     1     3     5     7     1     0     1     0     1     2     1     1   784     0
    42     2     5     0     1     3     5     7     0     1     0     1     1     1     1     1   594     0
    43     2     7     0     5     7     1     3     0     0     1     0     0     2     0     1   585     1
    44     2     7     0     5     7     1     3     1     1     1     0     0     1     1     1   836     0
    45     2     8     1     7     1     3     5     0     1     0     1     1     2     1     0   651     0
    46     2     5     0     1     3     5     7     0     0     1     0     1     2     0     1   636     0
    47     2     5     0     1     3     5     7     0     0     1     0     0     1     0     0  1137     0
    48     2     5     0     1     3     5     7     0     0     1     1     0     1     0     0   687     0
    49     1     4     1     8     2     4     6     0     1     1     1     0     3     0     1   494     1
    50     2     7     0     5     7     1     3     0     0     0     0     1     3     0     1   784     1
    51     1     2     2     4     6     8     2     1     0     1     0     0     3     1     0   849     0
    52     2     7     0     5     7     1     3     0     1     0     1     1     3     1     1   782     0
    53     1     3     1     6     8     2     4     1     0     1     1     1     3     1     1   916     0
    54     1     1     2     2     4     6     8     0     0     0     0     0     2     1     0  1031     0
    55     2     7     0     5     7     1     3     1     0     1     0     1     3     1     0   616     0
    56     1     2     2     4     6     8     2     0     1     0     0     1     3     1     1   596     0
    57     1     4     1     8     2     4     6     1     1     1     0     1     2     1     0   850     0
    58     1     4     1     8     2     4     6     1     0     1     0     0     1     0     1   699     0
    59     1     4     1     8     2     4     6     1     1     1     1     0     1     0     1   625     0
    60     1     4     1     8     2     4     6     1     1     1     0     0     1     0     0   608     0
    61     2     5     0     1     3     5     7     1     0     1     0     0     3     0     1   604     0
    62     2     5     0     1     3     5     7     0     0     0     1     0     1     1     0  1487     0
    63     1     1     2     2     4     6     8     0     0     0     0     0     3     0     0   600     0
    64     1     1     2     2     4     6     8     1     1     0     0     0     1     1     1   658     0
    65     2     5     0     1     3     5     7     0     0     1     1     0     3     1     1  1014     0
    66     1     2     2     4     6     8     2     0     1     0     1     0     3     0     1   644     0
    67     1     3     1     6     8     2     4     0     1     0     0     1     2     0     0   811     0
    68     1     2     2     4     6     8     2     0     1     1     0     1     2     0     0   498     0
    69     2     5     0     1     3     5     7     1     0     0     0     1     3     1     1   491     1
    70     2     8     1     7     1     3     5     0     1     1     1     0     2     1     1   899     0
    71     1     3     1     6     8     2     4     1     1     0     0     0     3     1     0   660     0
    72     1     3     1     6     8     2     4     0     0     1     0     1     1     1     1   556     1
    73     1     1     2     2     4     6     8     1     1     0     1     1     2     1     1   887     0
    74     1     1     2     2     4     6     8     0     0     0     0     0     1     1     1   682     0
    75     1     1     2     2     4     6     8     0     0     1     0     0     1     0     0   626     1
