     1     1     3     1     6     8     2     4     0     1     1     1     1     2     0     0   871     0
     2     1     4     1     8     2     4     6     0     1     0     1     1     2     0     0   630     0
     3     1     1     2     2     4     6     8     1     1     1     1     1     2     1     0  1009     0
     4     1     1     2     2     4     6     8     0     0     0     0     0     1     1     1   832     0
     5     2     8     1     7     1     3     5     1     1     0     0     0     3     1     1  1271     1
     6     2     8     1     7     1     3     5     0     0     0     0     1     1     1     1   838     0
     7     2     7     0     5     7     1     3     1     1     1     1     0     2     1     1   818     0
     8     1     4     1     8     2     4     6     0     0     1     0     1     3     1     1   796     1
     9     1     3     1     6     8     2     4     1     0     0     0     1     2     1     0  1500     2
    10     1     3     1     6     8     2     4     0     0     1     1     1     1     1     0   744     0
    11     2     8     1     7     1     3     5     1     1     0     1     0     3     1     1   736     0
    12     2     8     1     7     1     3     5     1     0     1     1     0     1     0     1   626     0
    13     1     3     1     6     8     2     4     1     1     0     1     0     3     0     1  1500     2
    14     1     3     1     6     8     2     4     1     0     1     0     1     1     0     1   963     0
    15     2     8     1     7     1     3     5     0     0     0     1     0     3     1     0   750     0
    16     2     8     1     7     1     3     5     1     1     1     1     0     1     1     1   599     0
    17     1     3     1     6     8     2     4     1     0     0     0     1     3     0     1   684     0
    18     1     4     1     8     2     4     6     1     0     0     0     1     2     0     0  1014     0
    19     2     6     2     3     5     7     1     1     1     0     0     0     3     0     1  1384     0
    20     2     6     2     3     5     7     1     0     1     1     0     0     1     1     0   822     0
    21     2     6     2     3     5     7     1     0     0     1     1     1     1     0     1   744     0
    22     2     6     2     3     5     7     1     1     0     0     1     1     1     1     0   768     0
    23     1     4     1     8     2     4     6     1     0     1     0     0     3     0     0  1123     0
    24     1     4     1     8     2     4     6     1     1     0     1     1     1     0     1   876     0
    25     1     1     2     2     4     6     8     1     1     0     0     1     2     0     0   774     0
    26     1     2     2     4     6     8     2     1     0     0     1     0     2     0     1   880     0
    27     1     1     2     2     4     6     8     0     0     0     1     0     2     1     0  1036     0
    28     1     1     2     2     4     6     8     0     0     1     0     0     1     0     0   809     0
    29     1     3     1     6     8     2     4     1     0     1     1     0     2     1     0  1218     0
