     1     1     2     2     4     6     8     2     0     1     0     1     0     0     1     0   727     0
     2     1     2     2     4     6     8     2     1     1     0     1     0     1     1     0  1070     1
     3     2     7     0     5     7     1     3     0     1     0     0     1     3     1     0   953     0
     4     2     7     0     5     7     1     3     0     1     0     1     0     1     0     0   600     0
     5     1     3     1     6     8     2     4     1     1     1     1     1     3     1     0   735     0
     6     1     3     1     6     8     2     4     1     1     0     0     0     1     0     0   623     0
     7     1     2     2     4     6     8     2     1     1     0     0     1     2     0     0   978     0
     8     1     3     1     6     8     2     4     0     0     0     1     1     2     1     1   652     0
     9     2     6     2     3     5     7     1     0     0     0     1     0     3     0     0   656     0
    10     2     5     0     1     3     5     7     1     1     1     0     1     2     1     1  1078     1
    11     1     3     1     6     8     2     4     1     0     1     1     0     3     0     1   760     1
    12     1     3     1     6     8     2     4     1     0     0     1     1     1     0     0   802     0
    13     1     2     2     4     6     8     2     0     1     0     0     1     2     1     1   807     0
    14     1     2     2     4     6     8     2     1     1     1     1     1     1     1     0   809     0
    15     1     2     2     4     6     8     2     1     0     0     0     1     1     0     1  1150     1
    16     1     2     2     4     6     8     2     1     1     0     0     0     1     0     1   919     0
    17     1     4     1     8     2     4     6     0     0     1     0     0     2     1     1   868     0
    18     1     4     1     8     2     4     6     0     1     0     0     1     1     0     1   774     0
    19     2     6     2     3     5     7     1     1     1     0     1     1     3     1     0   592     0
    20     2     7     0     5     7     1     3     0     0     1     0     0     2     1     1   582     0
    21     2     5     0     1     3     5     7     1     0     1     1     0     2     1     0   608     1
    22     2     5     0     1     3     5     7     0     1     0     1     1     1     1     1   728     0
    23     1     2     2     4     6     8     2     0     0     0     0     0     3     0     1   627     0
    24     1     2     2     4     6     8     2     0     1     0     1     0     1     0     1   596     0
    25     1     2     2     4     6     8     2     0     0     0     1     0     1     0     1   590     0
    26     1     2     2     4     6     8     2     0     0     0     1     0     1     0     0   488     1
    27     1     2     2     4     6     8     2     1     0     1     1     0     1     1     0   756     0
    28     2     5     0     1     3     5     7     0     0     0     1     0     3     1     0   681     0
    29     1     3     1     6     8     2     4     0     1     1     1     0     3     0     1   578     0
    30     1     3     1     6     8     2     4     1     0     1     1     1     1     1     1   668     1
    31     1     3     1     6     8     2     4     1     0     1     1     0     1     0     0   766     0
    32     1     1     2     2     4     6     8     0     0     1     0     1     2     1     0   877     0
    33     1     2     2     4     6     8     2     0     1     1     1     0     2     0     1   795     0
    34     2     7     0     5     7     1     3     0     1     1     1     0     3     0     0   829     0
    35     1     3     1     6     8     2     4     0     0     0     1     1     3     0     1   515     0
    36     1     3     1     6     8     2     4     0     0     0     0     0     1     0     0   813     0
    37     2     8     1     7     1     3     5     1     1     1     0     1     3     1     1   723     0
    38     2     8     1     7     1     3     5     0     0     1     1     0     1     1     1   677     0
    39     1     4     1     8     2     4     6     0     1     1     0     0     3     0     1   695     0
    40     1     1     2     2     4     6     8     1     1     0     0     1     2     1     0   691     1
    41     1     3     1     6     8     2     4     1     0     1     0     1     2     0     1  1104     0
    42     1     3     1     6     8     2     4     1     1     0     0     1     1     0     1   658     0
    43     2     6     2     3     5     7     1     1     0     0     1     0     3     0     1   697     1
    44     2     7     0     5     7     1     3     1     0     1     1     0     2     0     0   653     0
    45     1     2     2     4     6     8     2     1     0     0     1     1     3     0     0   763     0
    46     1     2     2     4     6     8     2     1     1     1     1     1     1     0     1   588     0
    47     1     1     2     2     4     6     8     0     1     0     0     0     2     1     0  1057     0
    48     1     1     2     2     4     6     8     1     0     0     0     1     1     1     1   815     0
    49     1     1     2     2     4     6     8     1     0     1     0     1     1     0     0   686     0
    50     1     1     2     2     4     6     8     1     1     1     1     0     1     0     1   545     0
    51     1     4     1     8     2     4     6     1     0     0     0     1     2     0     1   562     0
    52     1     4     1     8     2     4     6     0     0     0     1     1     1     1     0   846     0
    53     2     6     2     3     5     7     1     1     1     0     0     1     3     1     1   540     0
    54     2     6     2     3     5     7     1     1     1     0     0     0     1     0     0   511     0
    55     2     5     0     1     3     5     7     1     0     0     1     0     2     0     1   744     0
    56     2     5     0     1     3     5     7     0     1     1     0     0     1     1     1  1100     1
    57     2     5     0     1     3     5     7     0     0     1     1     0     1     0     1   754     0
    58     2     5     0     1     3     5     7     0     0     1     0     1     1     0     0   547     0
    59     1     4     1     8     2     4     6     0     0     0     0     0     3     0     0   537     0
    60     1     4     1     8     2     4     6     0     0     1     0     1     1     0     0   536     0
    61     2     7     0     5     7     1     3     1     1     0     1     1     3     1     1   844     1
    62     2     7     0     5     7     1     3     0     1     1     0     1     1     1     0  1087     0
    63     1     3     1     6     8     2     4     1     0     1     1     0     3     1     1  1016     0
    64     1     1     2     2     4     6     8     1     0     0     1     1     2     0     0   714     0
    65     2     7     0     5     7     1     3     0     0     0     1     1     3     1     0   654     0
    66     2     7     0     5     7     1     3     0     1     0     0     1     1     0     1   652     0
    67     1     4     1     8     2     4     6     1     1     1     1     1     3     1     0   883     0
    68     1     4     1     8     2     4     6     1     0     1     0     1     1     0     1   602     0
    69     1     2     2     4     6     8     2     0     1     1     0     1     2     1     1   763     0
