     1     2     8     1     7     1     3     5     1     1     0     0     1     0     0     0   799     1
     2     1     3     1     6     8     2     4     0     1     1     0     0     3     1     0  1053     0
     3     2     5     0     1     3     5     7     0     0     0     1     0     3     0     1   961     0
     4     2     7     0     5     7     1     3     1     0     1     0     0     2     1     0   736     0
     5     2     5     0     1     3     5     7     1     0     0     0     1     2     0     0  1375     1
     6     2     5     0     1     3     5     7     1     1     1     1     0     1     0     1   846     0
     7     2     5     0     1     3     5     7     1     0     1     0     0     1     0     1   650     1
     8     2     5     0     1     3     5     7     1     0     0     0     0     1     0     0   451     0
     9     1     3     1     6     8     2     4     1     0     0     0     1     3     0     0   648     0
    10     2     6     2     3     5     7     1     1     1     0     1     1     3     0     1   782     0
    11     1     2     2     4     6     8     2     1     1     1     0     0     3     0     0   856     0
    12     1     2     2     4     6     8     2     1     0     0     1     1     1     0     1   594     0
    13     2     8     1     7     1     3     5     1     1     0     1     0     3     0     1   575     0
    14     2     8     1     7     1     3     5     0     0     1     0     0     1     1     1   641     0
    15     2     7     0     5     7     1     3     0     1     0     0     1     2     0     1   846     1
    16     2     7     0     5     7     1     3     0     1     1     1     0     1     0     0   598     0
    17     1     1     2     2     4     6     8     1     1     0     1     1     3     1     0   804     0
    18     1     2     2     4     6     8     2     0     0     1     0     1     2     1     1   846     0
    19     2     6     2     3     5     7     1     1     1     1     0     0     3     1     1   520     0
    20     2     6     2     3     5     7     1     0     1     1     0     1     1     1     0   718     0
    21     1     3     1     6     8     2     4     0     0     1     0     0     3     0     1   776     0
    22     1     4     1     8     2     4     6     1     0     1     1     1     2     1     0   992     0
    23     2     8     1     7     1     3     5     0     1     0     0     0     3     1     1   947     0
    24     2     8     1     7     1     3     5     0     0     0     1     1     1     0     1   956     0
    25     2     8     1     7     1     3     5     1     0     0     0     1     1     1     0   782     0
    26     2     8     1     7     1     3     5     1     1     0     0     0     1     0     1   744     0
    27     1     3     1     6     8     2     4     1     1     1     0     0     3     0     0   804     0
    28     1     1     2     2     4     6     8     0     0     1     1     0     2     1     1   953     0
    29     1     4     1     8     2     4     6     0     1     0     0     0     2     0     1   698     0
    30     1     1     2     2     4     6     8     0     1     0     0     1     2     0     0   644     0
    31     2     6     2     3     5     7     1     1     0     1     1     0     3     1     1   702     0
    32     1     1     2     2     4     6     8     1     1     0     1     0     3     0     1   957     0
    33     1     2     2     4     6     8     2     0     0     0     0     1     2     1     1   819     0
    34     1     2     2     4     6     8     2     1     0     0     1     1     1     1     0   653     0
    35     1     1     2     2     4     6     8     0     1     0     1     1     2     1     1   827     0
    36     1     1     2     2     4     6     8     0     0     0     1     1     1     0     1   629     0
    37     1     1     2     2     4     6     8     1     1     1     0     1     1     1     1   651     0
    38     1     3     1     6     8     2     4     1     1     1     0     1     2     0     0   709     0
    39     1     1     2     2     4     6     8     0     0     0     1     1     2     1     1   583     0
    40     1     4     1     8     2     4     6     0     1     1     1     1     2     0     1   651     0
    41     1     3     1     6     8     2     4     0     1     1     1     0     2     0     0   664     0
    42     1     3     1     6     8     2     4     1     1     0     1     0     1     1     0   650     0
    43     1     3     1     6     8     2     4     0     1     1     0     1     1     1     0   625     0
    44     1     3     1     6     8     2     4     1     1     0     1     1     1     1     0   661     0
    45     2     7     0     5     7     1     3     1     1     0     1     1     3     0     0   603     0
    46     2     7     0     5     7     1     3     1     0     0     0     0     1     0     1   628     0
    47     1     2     2     4     6     8     2     0     1     0     1     0     3     1     1   569     0
    48     1     2     2     4     6     8     2     1     0     0     0     0     1     1     1   567     0
    49     2     5     0     1     3     5     7     1     0     0     0     1     3     0     0   822     0
    50     2     5     0     1     3     5     7     1     0     0     0     0     1     0     0   641     0
    51     1     4     1     8     2     4     6     0     1     1     0     0     3     1     1   778     0
    52     2     5     0     1     3     5     7     1     0     0     1     1     3     1     1   622     0
    53     1     1     2     2     4     6     8     1     1     1     0     0     3     0     1   524     0
    54     1     1     2     2     4     6     8     0     1     1     1     1     1     1     0   887     0
    55     2     5     0     1     3     5     7     0     0     1     1     1     3     0     1   632     0
    56     2     8     1     7     1     3     5     0     1     0     0     0     2     0     1   804     0
    57     1     1     2     2     4     6     8     1     0     0     1     1     3     1     1   474     0
    58     1     1     2     2     4     6     8     0     1     1     1     1     1     1     1   523     0
    59     1     1     2     2     4     6     8     0     1     1     0     0     1     0     0   561     0
    60     2     8     1     7     1     3     5     1     0     0     0     0     3     1     1   600     0
    61     2     5     0     1     3     5     7     1     0     0     0     1     2     0     0   724     0
    62     2     5     0     1     3     5     7     1     1     1     0     1     1     0     1   551     0
    63     1     4     1     8     2     4     6     0     0     1     0     0     3     1     1   808     1
    64     1     4     1     8     2     4     6     0     1     1     1     0     1     0     1  1185     0
    65     2     6     2     3     5     7     1     1     0     0     1     1     3     1     1   870     0
    66     2     6     2     3     5     7     1     0     1     1     1     1     1     1     1  1076     0
    67     2     5     0     1     3     5     7     0     1     1     1     0     2     0     0   843     0
    68     2     5     0     1     3     5     7     0     1     0     1     1     1     0     0   594     0
    69     1     4     1     8     2     4     6     0     1     1     0     1     3     0     0   659     0
    70     1     1     2     2     4     6     8     0     0     1     1     1     2     0     1   580     0
    71     2     8     1     7     1     3     5     1     0     0     1     1     3     1     0   828     0
    72     2     8     1     7     1     3     5     1     0     1     0     0     1     0     0   500     0
    73     1     4     1     8     2     4     6     0     1     1     0     0     3     1     1   856     0
    74     1     1     2     2     4     6     8     1     0     0     0     1     2     1     1   610     0
    75     1     1     2     2     4     6     8     1     0     0     0     1     1     0     0   522     0
    76     1     1     2     2     4     6     8     0     1     1     1     0     1     1     1   982     0
    77     1     4     1     8     2     4     6     0     1     1     0     1     2     0     0   637     0
    78     1     4     1     8     2     4     6     1     1     0     1     1     1     1     0   837     0
    79     1     2     2     4     6     8     2     1     1     0     1     1     2     0     0   750     0
    80     2     5     0     1     3     5     7     1     1     0     0     1     3     0     0   693     0
    81     2     5     0     1     3     5     7     1     0     0     0     1     1     0     1   689     0
    82     2     5     0     1     3     5     7     0     1     0     0     0     1     1     1   647     0
    83     2     8     1     7     1     3     5     0     0     0     0     1     2     0     1   613     0
    84     2     8     1     7     1     3     5     1     0     1     0     1     1     1     0   661     0
    85     1     3     1     6     8     2     4     1     1     1     1     0     3     0     1   778     0
    86     1     2     2     4     6     8     2     0     1     1     1     0     2     1     0   753     0
    87     1     4     1     8     2     4     6     0     0     0     1     1     2     0     1   682     0
    88     2     7     0     5     7     1     3     0     0     0     1     0     3     0     0   707     1
    89     2     7     0     5     7     1     3     0     1     1     0     0     1     0     1   714     0
    90     2     6     2     3     5     7     1     1     1     1     0     1     2     1     0   733     0
    91     2     8     1     7     1     3     5     0     0     0     1     0     2     1     1   569     0
    92     1     3     1     6     8     2     4     0     1     0     1     1     3     0     1   588     0
    93     1     4     1     8     2     4     6     0     0     0     0     0     2     0     1   736     0
    94     1     1     2     2     4     6     8     1     0     1     0     1     2     1     0   513     1
    95     1     4     1     8     2     4     6     0     0     1     0     0     2     1     0   850     0
    96     1     4     1     8     2     4     6     0     1     0     1     0     1     0     1  1500     2
    97     2     6     2     3     5     7     1     0     1     1     0     1     3     0     0   604     0
    98     2     7     0     5     7     1     3     0     1     1     0     1     2     0     0  1109     0
    99     2     5     0     1     3     5     7     1     0     1     0     0     2     1     1   940     0
   100     1     2     2     4     6     8     2     1     1     1     1     1     3     0     1   615     0
   101     1     4     1     8     2     4     6     1     1     0     1     0     2     0     0   686     0
   102     1     4     1     8     2     4     6     1     1     1     0     1     1     0     0   610     0
   103     2     6     2     3     5     7     1     1     1     1     0     1     3     0     0   648     0
   104     2     6     2     3     5     7     1     0     1     0     1     1     1     1     0  1125     0
   105     2     5     0     1     3     5     7     1     1     1     1     1     2     1     0   584     0
   106     2     5     0     1     3     5     7     0     0     0     1     1     1     1     1   821     0
   107     1     2     2     4     6     8     2     1     0     0     0     1     3     1     0   747     0
   108     1     4     1     8     2     4     6     0     0     0     0     0     2     1     0   889     0
   109     2     6     2     3     5     7     1     0     1     1     1     0     3     0     1   596     0
   110     2     6     2     3     5     7     1     0     0     0     1     1     1     0     1   522     0
   111     1     3     1     6     8     2     4     0     0     1     1     0     3     0     0   632     0
   112     1     3     1     6     8     2     4     0     1     1     0     1     1     0     1  1108     0
     1     2     8     1     7     1     3     5     1     1     0     0     1     0     0     0   623     0
     2     1     3     1     6     8     2     4     0     1     1     0     0     3     1     0   742     0
     3     2     5     0     1     3     5     7     0     0     0     1     0     3     0     1   665     0
     4     2     7     0     5     7     1     3     1     0     1     0     0     2     1     0   936     0
     5     2     5     0     1     3     5     7     1     0     0     0     1     2     0     0   815     0
     6     2     5     0     1     3     5     7     1     1     1     1     0     1     0     1   647     0
     7     2     5     0     1     3     5     7     1     0     1     0     0     1     0     1   554     0
     8     2     5     0     1     3     5     7     1     0     0     0     0     1     0     0   668     0
     9     1     3     1     6     8     2     4     1     0     0     0     1     3     0     0   704     0
    10     2     6     2     3     5     7     1     1     1     0     1     1     3     0     1   646     0
    11     1     2     2     4     6     8     2     1     1     1     0     0     3     0     0   688     0
    12     1     2     2     4     6     8     2     1     0     0     1     1     1     0     1   586     0
    13     2     8     1     7     1     3     5     1     1     0     1     0     3     0     1   583     0
    14     2     8     1     7     1     3     5     0     0     1     0     0     1     1     1   697     0
    15     2     7     0     5     7     1     3     0     1     0     0     1     2     0     1   789     0
    16     2     7     0     5     7     1     3     0     1     1     1     0     1     0     0   719     0
    17     1     1     2     2     4     6     8     1     1     0     1     1     3     1     0   892     0
    18     1     2     2     4     6     8     2     0     0     1     0     1     2     1     1   758     0
    19     2     6     2     3     5     7     1     1     1     1     0     0     3     1     1   560     0
    20     2     6     2     3     5     7     1     0     1     1     0     1     1     1     0   662     0
    21     1     3     1     6     8     2     4     0     0     1     0     0     3     0     1   784     0
    22     1     4     1     8     2     4     6     1     0     1     1     1     2     1     0   768     0
    23     2     8     1     7     1     3     5     0     1     0     0     0     3     1     1  1035     0
    24     2     8     1     7     1     3     5     0     0     0     1     1     1     0     1   868     0
    25     2     8     1     7     1     3     5     1     0     0     0     1     1     1     0   878     0
    26     2     8     1     7     1     3     5     1     1     0     0     0     1     0     1   544     0
    27     1     3     1     6     8     2     4     1     1     1     0     0     3     0     0   676     0
    28     1     1     2     2     4     6     8     0     0     1     1     0     2     1     1   648     0
    29     1     4     1     8     2     4     6     0     1     0     0     0     2     0     1   666     0
    30     1     1     2     2     4     6     8     0     1     0     0     1     2     0     0   604     0
    31     2     6     2     3     5     7     1     1     0     1     1     0     3     1     1   558     0
    32     1     1     2     2     4     6     8     1     1     0     1     0     3     0     1   517     0
    33     1     2     2     4     6     8     2     0     0     0     0     1     2     1     1   731     0
    34     1     2     2     4     6     8     2     1     0     0     1     1     1     1     0   709     0
