     1     2     5     0     1     3     5     7     0     1     1     1     1     3     0     0  1134     0
     2     2     5     0     1     3     5     7     1     1     0     1     0     1     1     0  1500     2
     3     2     5     0     1     3     5     7     0     1     1     0     0     1     1     0   525     0
     4     2     7     0     5     7     1     3     1     0     0     0     1     2     1     1   593     0
     5     2     6     2     3     5     7     1     1     0     0     0     1     2     0     0   537     1
     6     2     6     2     3     5     7     1     0     1     0     1     0     1     1     1   740     0
     7     1     4     1     8     2     4     6     1     0     1     1     0     3     1     1   679     0
     8     1     4     1     8     2     4     6     0     1     1     0     0     1     1     1   985     0
     9     1     2     2     4     6     8     2     0     0     0     0     1     2     0     1   872     0
    10     1     2     2     4     6     8     2     1     1     0     0     0     1     1     1   683     0
    11     1     1     2     2     4     6     8     0     1     0     1     0     2     1     0   718     0
    12     1     2     2     4     6     8     2     1     0     0     1     1     2     1     1   673     0
    13     2     7     0     5     7     1     3     0     1     1     1     1     3     1     1   667     0
    14     2     7     0     5     7     1     3     0     1     0     1     0     1     0     0   606     0
    15     1     3     1     6     8     2     4     0     0     0     1     1     3     0     1   723     0
    16     1     3     1     6     8     2     4     1     0     1     0     0     1     1     0   801     0
    17     2     7     0     5     7     1     3     0     1     0     0     0     3     1     1   746     0
    18     2     7     0     5     7     1     3     1     0     1     0     1     1     1     1   674     0
    19     2     6     2     3     5     7     1     0     1     1     0     0     2     1     1   597     0
    20     2     6     2     3     5     7     1     0     0     0     0     0     1     0     1   717     0
    21     1     3     1     6     8     2     4     1     0     1     1     1     3     1     0   796     0
    22     1     3     1     6     8     2     4     0     0     1     0     0     1     1     0   540     0
    23     1     4     1     8     2     4     6     0     1     0     0     1     2     0     1   507     0
    24     1     4     1     8     2     4     6     1     1     1     1     1     1     1     0   994     1
    25     1     4     1     8     2     4     6     1     0     1     0     1     1     0     1   937     0
    26     1     3     1     6     8     2     4     0     1     1     1     1     2     1     1   588     0
    27     1     1     2     2     4     6     8     0     1     1     1     0     2     0     0   769     0
    28     1     1     2     2     4     6     8     0     1     0     1     0     1     0     0   781     0
    29     2     6     2     3     5     7     1     1     0     0     1     0     3     1     1   695     0
    30     2     8     1     7     1     3     5     0     0     0     1     0     2     1     0   586     0
    31     2     5     0     1     3     5     7     1     0     1     1     0     2     1     0   786     0
    32     2     5     0     1     3     5     7     1     1     0     1     0     1     0     1   618     0
    33     1     3     1     6     8     2     4     0     0     1     1     0     3     1     1   848     0
    34     1     4     1     8     2     4     6     1     0     1     1     1     2     1     0   698     0
    35     1     2     2     4     6     8     2     1     0     1     1     0     2     0     0   733     0
    36     1     3     1     6     8     2     4     0     0     0     0     1     2     1     0   548     0
    37     1     3     1     6     8     2     4     0     0     1     1     1     1     0     0   995     0
    38     1     4     1     8     2     4     6     0     0     0     1     0     2     0     0   570     0
    39     2     5     0     1     3     5     7     1     1     1     0     0     3     1     1   475     0
    40     1     2     2     4     6     8     2     0     1     0     0     0     3     1     0   709     0
    41     1     2     2     4     6     8     2     1     0     1     1     1     1     1     1   596     0
    42     1     3     1     6     8     2     4     0     1     1     0     0     2     1     1   864     0
    43     2     5     0     1     3     5     7     0     1     0     1     1     3     0     0   598     0
    44     2     5     0     1     3     5     7     1     1     1     1     1     1     1     0   555     0
    45     1     3     1     6     8     2     4     0     0     0     1     1     3     1     1   547     0
    46     1     4     1     8     2     4     6     1     1     1     0     1     2     1     1   619     0
    47     1     1     2     2     4     6     8     1     0     1     0     0     2     0     1   627     0
    48     1     3     1     6     8     2     4     0     1     0     1     1     2     1     1   706     0
    49     1     2     2     4     6     8     2     0     0     1     0     0     2     0     1   755     0
    50     1     2     2     4     6     8     2     1     0     1     1     0     1     1     0   627     0
    51     1     1     2     2     4     6     8     0     1     0     1     0     2     1     1   931     0
    52     2     6     2     3     5     7     1     1     0     0     1     0     3     1     1   609     0
    53     2     8     1     7     1     3     5     0     1     0     1     0     2     1     1   827     0
    54     2     5     0     1     3     5     7     1     1     1     1     0     2     1     0   632     0
    55     1     3     1     6     8     2     4     0     1     0     0     0     3     1     0   717     0
    56     1     4     1     8     2     4     6     0     0     0     0     0     2     0     1   624     0
    57     2     7     0     5     7     1     3     1     1     1     0     1     3     1     1   593     0
    58     1     4     1     8     2     4     6     0     0     1     1     0     3     1     1   810     0
    59     1     2     2     4     6     8     2     1     1     1     1     0     2     1     1   782     0
    60     1     4     1     8     2     4     6     1     0     0     0     0     2     0     1   589     0
    61     2     6     2     3     5     7     1     1     0     1     1     1     3     0     0   658     0
    62     1     1     2     2     4     6     8     0     1     1     0     0     3     1     1   708     0
    63     1     4     1     8     2     4     6     0     1     1     1     1     2     0     0   579     0
    64     1     4     1     8     2     4     6     1     1     1     0     1     1     1     0   563     0
    65     1     3     1     6     8     2     4     0     1     1     1     1     2     1     0   683     0
    66     1     3     1     6     8     2     4     1     1     1     1     1     1     1     0   510     0
    67     1     3     1     6     8     2     4     0     0     1     0     1     1     1     1   761     0
    68     1     3     1     6     8     2     4     1     1     0     1     0     1     1     1   509     0
    69     1     2     2     4     6     8     2     0     1     1     0     1     2     1     0   709     0
    70     1     2     2     4     6     8     2     1     1     1     0     1     1     1     0   547     0
    71     2     6     2     3     5     7     1     0     1     0     0     0     3     1     0   686     0
    72     2     6     2     3     5     7     1     0     0     1     0     1     1     0     1   612     0
    73     1     2     2     4     6     8     2     1     1     1     1     1     3     1     1   665     0
    74     1     2     2     4     6     8     2     1     0     0     1     0     1     0     1   794     0
    75     2     7     0     5     7     1     3     1     0     0     1     0     3     0     0   727     0
    76     2     7     0     5     7     1     3     1     1     0     0     1     1     0     1   590     0
    77     2     8     1     7     1     3     5     0     1     1     0     1     2     1     0   771     0
    78     2     8     1     7     1     3     5     0     0     1     0     0     1     0     1   650     0
    79     1     2     2     4     6     8     2     1     1     1     1     0     3     1     1   556     0
    80     1     2     2     4     6     8     2     0     1     0     1     0     1     1     0   532     0
    81     2     5     0     1     3     5     7     0     0     0     1     1     3     0     1  1239     0
    82     1     2     2     4     6     8     2     0     0     1     1     0     3     0     0   603     0
    83     1     3     1     6     8     2     4     1     1     1     1     0     2     1     1   475     0
    84     1     3     1     6     8     2     4     1     1     1     0     0     1     0     0   625     0
    85     1     3     1     6     8     2     4     0     1     0     0     1     1     1     0   465     0
    86     2     8     1     7     1     3     5     1     1     1     1     0     3     1     0   579     1
    87     2     6     2     3     5     7     1     0     1     0     0     1     2     1     0   651     0
    88     2     6     2     3     5     7     1     1     0     0     1     0     1     1     1   721     0
    89     2     6     2     3     5     7     1     0     1     0     1     1     1     1     1   503     0
    90     2     5     0     1     3     5     7     0     0     1     0     0     2     0     1   909     0
    91     1     2     2     4     6     8     2     0     1     0     1     0     3     0     1   619     0
    92     1     2     2     4     6     8     2     1     0     0     1     0     1     1     1   593     0
    93     2     8     1     7     1     3     5     1     1     1     0     1     3     0     1   573     0
    94     2     5     0     1     3     5     7     1     1     0     1     1     2     0     0   606     0
    95     1     3     1     6     8     2     4     0     0     0     0     0     3     1     1   698     0
    96     1     3     1     6     8     2     4     1     1     0     0     1     1     1     1   556     0
    97     1     3     1     6     8     2     4     0     0     1     1     1     1     1     1   667     0
    98     1     3     1     6     8     2     4     0     0     0     0     0     1     0     0   556     0
    99     2     8     1     7     1     3     5     1     0     0     1     1     3     1     0   684     0
   100     2     8     1     7     1     3     5     1     0     0     1     1     1     0     0   558     0
   101     1     2     2     4     6     8     2     1     1     1     0     0     3     0     1   653     0
   102     1     2     2     4     6     8     2     0     1     1     1     0     1     1     0   560     0
   103     2     8     1     7     1     3     5     0     0     0     1     0     3     0     1   615     0
   104     2     8     1     7     1     3     5     0     0     0     1     1     1     0     0   611     0
   105     1     2     2     4     6     8     2     0     0     1     1     0     3     0     0   673     0
